datetime,loss,accuracy,mean_squared_error,mean_absolute_error,root_mean_squared_error,val_loss,val_accuracy,val_mean_squared_error,val_mean_absolute_error,val_root_mean_squared_error
,0.0701807141304016,0.9794190526008606,,,,0.6533872485160828,0.7716535329818726,,,
,0.070770189166069,0.978105366230011,,,,0.6862456798553467,0.7834645509719849,,,
,0.0691299363970756,0.978105366230011,,,,0.6692453026771545,0.7664042115211487,,,
,0.0692114531993866,0.977959394454956,,,,0.6777146458625793,0.7795275449752808,,,
,0.0692114531993866,0.977959394454956,,,,0.6777146458625793,0.7795275449752808,,,
